# format_version: 1;
# system_name: Nexus;
# date_time: 2021-01-13T00-00-00Z;
# samples_per_day: 144;
# project_first_level: AIRPORT;
# project_second_level: AD8_PROTOTYPE;
# project_name: LIDAR_2020;
# project_version: 0;
Unix time;BlackTC_110m_HWS_hub;BluePO_110m_HWS_hub;GreenPO_110m_HWS_hub;BlackTC_110m_HWS_hub_availability;BluePO_110m_HWS_hub_availability;GreenPO_110m_HWS_hub_availability;
1610528400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610529000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610529600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610530200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610530800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610531400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610532000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610532600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610533200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610533800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610534400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610535000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610535600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610536200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610536800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610537400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610538000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610538600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610539200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610539800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610540400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610541000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610541600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610542200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610542800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610543400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610544000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610544600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610545200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610545800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610546400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610547000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610547600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610548200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610548800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610549400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610550000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610550600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610551200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610551800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610552400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610553000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610553600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610554200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610554800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610555400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610556000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610556600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610557200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610557800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610558400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610559000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610559600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610560200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610560800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610561400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610562000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610562600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610563200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610563800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610564400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610565000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610565600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610566200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610566800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610567400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610568000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610568600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610569200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610569800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610570400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610571000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610571600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610572200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610572800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610573400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610574000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610574600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610575200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610575800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610576400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610577000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610577600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610578200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610578800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610579400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610580000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610580600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610581200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610581800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610582400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610583000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610583600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610584200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610584800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610585400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610586000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610586600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610587200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610587800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610588400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610589000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610589600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610590200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610590800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610591400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610592000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610592600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610593200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610593800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610594400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610595000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610595600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610596200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610596800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610597400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610598000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610598600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610599200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610599800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610600400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610601000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610601600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610602200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610602800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610603400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610604000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610604600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610605200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610605800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610606400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610607000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610607600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610608200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610608800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610609400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610610000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610610600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610611200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610611800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610612400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610613000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610613600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610614200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610614800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610615400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610616000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610616600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610617200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610617800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610618400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610619000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610619600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610620200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610620800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610621400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610622000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610622600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610623200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610623800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610624400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610625000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610625600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610626200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610626800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610627400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610628000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610628600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610629200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610629800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610630400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610631000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610631600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610632200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610632800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610633400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610634000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610634600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610635200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610635800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610636400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610637000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610637600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610638200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610638800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610639400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610640000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610640600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610641200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610641800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610642400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610643000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610643600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610644200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610644800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610645400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610646000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610646600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610647200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610647800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610648400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610649000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610649600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610650200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610650800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610651400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610652000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610652600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610653200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610653800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610654400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610655000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610655600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610656200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610656800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610657400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610658000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610658600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610659200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610659800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610660400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610661000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610661600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610662200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610662800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610663400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610664000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610664600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610665200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610665800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610666400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610667000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610667600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610668200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610668800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610669400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610670000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610670600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610671200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610671800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610672400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610673000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610673600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610674200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610674800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610675400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610676000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610676600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610677200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610677800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610678400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610679000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610679600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610680200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610680800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610681400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610682000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610682600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610683200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610683800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610684400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610685000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610685600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610686200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610686800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610687400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610688000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610688600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610689200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610689800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610690400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610691000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610691600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610692200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610692800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610693400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610694000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610694600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610695200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610695800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610696400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610697000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610697600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610698200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610698800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610699400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610700000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610700600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610701200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610701800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610702400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610703000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610703600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610704200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610704800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610705400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610706000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610706600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610707200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610707800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610708400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610709000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610709600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610710200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610710800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610711400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610712000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610712600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610713200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610713800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610714400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610715000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610715600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610716200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610716800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610717400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610718000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610718600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610719200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610719800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610720400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610721000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610721600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610722200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610722800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610723400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610724000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610724600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610725200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610725800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610726400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610727000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610727600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610728200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610728800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610729400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610730000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610730600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610731200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610731800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610732400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610733000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610733600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610734200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610734800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610735400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610736000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610736600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610737200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610737800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610738400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610739000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610739600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610740200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610740800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
