# format_version: 1;
# system_name: Nexus;
# date_time: 2021-06-13T00-00-00Z;
# samples_per_day: 144;
# project_first_level: AIRPORT;
# project_second_level: AD8_PROTOTYPE;
# project_name: LIDAR_2020;
# project_version: 0;
Unix time;BlackTC_110m_HWS_hub;BluePO_110m_HWS_hub;GreenPO_110m_HWS_hub;BlackTC_110m_HWS_hub_availability;BluePO_110m_HWS_hub_availability;GreenPO_110m_HWS_hub_availability;
-;600 s;600 s;600 s;600 s;600 s;600 s;
-;;;;;;;
1623772800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623773400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623774000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623774600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623775200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623775800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623776400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623777000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623777600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623778200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623778800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623779400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623780000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623780600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623781200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623781800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623782400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623783000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623783600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623784200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623784800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623785400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623786000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623786600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623787200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623787800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623788400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623789000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623789600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623790200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623790800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623791400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623792000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623792600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623793200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623793800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623794400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623795000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623795600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623796200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623796800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623797400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623798000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623798600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623799200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623799800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623800400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1623801000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
