# format_version: 1;
# system_name: Nexus;
# date_time: 2021-06-13T00-00-00Z;
# samples_per_day: 144;
# project_first_level: AIRPORT;
# project_second_level: AD8_PROTOTYPE;
# project_name: GENERAL_DAQ;
# project_version: 0;
# license: Usage policy according to https://onedas.iwes.fraunhofer.de/attachments/AIRPORT_AD8_PROTOTYPE_GENERAL_DAQ/UsageAgreementAdwen.pdf.;
Unix time;M0000_V1;P0420_RotorSpdRaw;M0010_V2;M0020_V3;M0030_V4;M0040_V5;M0050_V6;M0060_Precipitation;M0070_D1;M0100_D4;M0110_D5;M0200_B1;M0210_B2;M0220_T1;
1623672000.00000;6.417;0.1117;6.407;6.305;6.204;5.901;5.28;0;226.8;236.7;233.8;1005;1017;22.67;
1623672600.00000;5.666;0.1532;5.622;5.499;5.405;5.07;4.363;0;224.6;230.4;226.8;1005;1017;22.75;
1623673200.00000;5.389;0.07508;5.358;5.373;5.212;4.802;4.388;0;228.7;238.2;236.3;1005;1017;22.94;
1623673800.00000;4.521;0.06454;4.47;4.432;4.135;3.709;3.423;0;219.3;232.1;230.1;1005;1016;23.14;
1623674400.00000;6.097;0.08295;6.103;5.988;5.6;5.385;4.816;0;247.7;255.2;253;1005;1016;23.18;
1623675000.00000;5.612;0.05244;5.581;5.396;5.25;4.738;4.136;0;232;242.2;240.6;1005;1016;23.31;
1623675600.00000;5.413;0.09892;5.406;5.391;5.227;4.873;4.159;0;238.2;241.4;236.7;1005;1016;23.45;
1623676200.00000;5.063;0.09859;5.069;5.065;4.877;4.683;4.182;0;245.8;251.2;247.5;1005;1016;23.55;
1623676800.00000;5.62;0.07853;5.623;5.37;5.173;4.792;4.293;0;242.1;256.1;253.5;1005;1016;23.74;
1623677400.00000;5.814;0.06263;5.8;5.73;5.578;5.306;4.593;0;245.3;250.7;247.2;1005;1016;23.9;
1623678000.00000;5.247;0.1251;5.258;5.164;5.035;4.641;4.107;0;240.5;253.2;249.7;1005;1016;23.89;
1623678600.00000;4.155;0.05061;4.122;4.04;3.995;3.757;3.444;0;268.6;275;270.9;1004;1016;24.13;
1623679200.00000;5.482;0.05118;5.449;5.205;4.699;4.529;4.182;0;263.9;273.3;269.7;1004;1016;24.02;
1623679800.00000;5.265;0.007338;4.965;5.631;5.795;5.635;4.964;0;314.4;340.5;337.6;1004;1016;23.3;
1623680400.00000;4.863;0.002743;4.809;5.236;5.502;5.191;4.681;0;320.7;343.8;339.4;1004;1016;22.38;
1623681000.00000;5.376;0.01997;5.348;5.797;5.818;5.677;4.992;0;328.8;340.4;336.5;1004;1016;22.32;
1623681600.00000;5.233;0.01206;5.22;5.901;5.913;5.404;4.92;0;335.4;337.7;333.4;1004;1016;21.97;
1623682200.00000;5.186;0.1158;5.173;6.02;6.329;5.897;5.449;0;339.4;335.8;331.3;1004;1015;22.07;
1623682800.00000;5.91;0.1381;5.91;6.442;6.274;5.732;5.172;0;335.6;335.5;331.3;1004;1015;21.88;
1623683400.00000;5.674;0.1069;5.667;6.154;5.95;5.652;4.943;0;337;342.4;337;1004;1015;21.77;
1623684000.00000;4.91;0.04628;4.895;5.619;5.653;5.261;4.744;0;336.6;339.4;334.2;1004;1015;21.94;
1623684600.00000;5.709;0.105;5.686;6.293;6.19;5.647;4.999;0;337.5;339.6;336.3;1004;1015;21.98;
1623685200.00000;6.725;0.1452;6.733;7.09;6.653;5.916;5.309;0;334.8;336.2;330.1;1004;1015;21.87;
1623685800.00000;5.851;0.1268;5.84;6.342;6.158;5.315;4.441;0;340.8;342;335.9;1004;1015;21.99;
1623686400.00000;6.144;0.145;6.143;6.482;6.295;5.651;4.692;0;336.6;340.1;337.5;1004;1015;22.1;
1623687000.00000;6.807;0.1281;6.812;7.221;6.557;5.656;4.898;0;333;340.3;334.3;1003;1015;22.01;
1623687600.00000;8.283;0.1107;8.307;7.858;6.969;6.162;5.08;0;328.9;340.2;337.1;1003;1015;21.69;
1623688200.00000;9.415;0.1102;9.464;9.297;8.95;7.567;6.45;0;339.1;344.8;339.2;1003;1015;20.44;
1623688800.00000;9.065;0.05953;9.104;8.945;8.199;6.621;5.53;0;334.1;348.9;347.8;1003;1015;19.32;
1623689400.00000;8.272;0.042;8.309;8.003;7.619;6.389;4.977;0;332.8;345.8;344.1;1003;1015;18.92;
1623690000.00000;7.661;0.04572;7.692;7.331;6.469;5.414;4.384;0;335.3;348.7;346.4;1003;1015;18.7;
1623690600.00000;7.525;0.0333;7.546;7.388;6.765;5.505;4.396;0;331.2;348.5;346.3;1003;1015;18.55;
1623691200.00000;8.428;0.09384;8.455;8.313;7.948;7.309;6.046;0;332.4;339.3;334;1003;1015;18.46;
1623691800.00000;7.342;0.04243;7.36;7.307;6.783;5.443;4.531;0;335.5;347.3;345.1;1003;1015;18.24;
1623692400.00000;7.586;0.09866;7.629;7.693;7.25;6.097;4.751;0;333.3;342.7;339.9;1003;1015;17.99;
1623693000.00000;7.694;0.1278;7.708;7.461;7.065;6.177;5.146;0;327.5;329.1;322.8;1003;1015;17.81;
1623693600.00000;7.386;0.12;7.406;7.169;6.363;5.513;4.778;0;325;323.7;319.4;1003;1015;17.63;
1623694200.00000;6.518;0.08149;6.523;6.324;5.937;5.27;4.597;0;326;321.7;319.1;1003;1015;17.37;
1623694800.00000;6.794;0.1217;6.814;6.667;6.199;5.469;4.593;0;324.9;321.7;317.3;1003;1015;17.18;
1623695400.00000;6.322;0.1081;6.33;6.21;5.903;5.204;4.453;0;327.2;324.4;318.2;1003;1015;16.95;
1623696000.00000;6.404;0.08864;6.418;6.421;6.087;5.255;4.331;0;332.3;338.7;334.2;1003;1015;16.76;
1623696600.00000;5.541;0.1006;5.544;5.461;5.528;5.191;4.341;0;326.5;339.3;335.4;1003;1015;16.64;
1623697200.00000;6.014;0.1082;6.014;5.762;5.561;4.746;4.082;0;330.7;336.9;331.2;1003;1015;16.65;
1623697800.00000;5.194;0.06865;5.178;5.043;4.763;4.412;3.805;0;333.8;335.3;328.6;1003;1015;16.59;
1623698400.00000;4.915;0.06408;4.911;4.864;4.586;3.86;3.182;0;331.2;339.3;335.1;1003;1015;16.48;
1623699000.00000;5.465;0.07097;5.461;5.221;4.787;3.882;3.226;0;333.2;335.7;332.4;1003;1015;16.39;
1623699600.00000;6.339;0.08255;6.347;6.288;5.968;4.941;3.955;0;333.8;339.9;335.5;1003;1015;16.26;
1623700200.00000;5.794;0.07849;5.787;5.807;5.517;4.444;3.426;0;330;339.1;335.2;1003;1015;16.19;
1623700800.00000;4.715;0.0754;4.675;4.432;3.859;3.33;2.878;0;326.7;327.1;322.9;1003;1015;16.17;
1623701400.00000;5.744;0.08666;5.714;5.491;4.948;4.226;3.544;0;324.4;323.3;320.1;1004;1015;16.04;
1623702000.00000;5.867;0.09892;5.855;5.669;5.159;4.329;3.639;0;330.9;329.4;324.4;1004;1015;15.94;
1623702600.00000;7.753;0.09219;7.772;7.617;6.985;5.641;4.26;0;338.3;343.8;339.5;1003;1015;15.78;
1623703200.00000;8.397;0.1233;8.423;8.099;7.278;5.696;4.095;0;339.3;345.3;344;1004;1016;15.59;
1623703800.00000;8.173;0.1231;8.195;8.142;7.508;5.975;4.435;0;340.8;343.1;340.1;1004;1016;15.45;
1623704400.00000;7.081;0.1222;7.083;7.061;6.704;5.667;4.602;0;341.6;338.4;333;1004;1016;15.37;
1623705000.00000;6.54;0.09653;6.535;6.667;6.477;5.377;4.48;0;338.7;335.6;329.9;1004;1016;15.34;
1623705600.00000;7.589;0.1298;7.606;7.616;6.915;5.693;4.697;0;335.7;336.4;331.2;1004;1016;15.23;
1623706200.00000;7.321;0.1425;7.349;7.501;7.15;5.879;4.991;0;335.4;335.3;330.8;1004;1016;15.1;
1623706800.00000;7.482;0.1303;7.498;7.533;7.166;6.021;5.154;0;335.8;336.5;330.2;1004;1016;14.94;
1623707400.00000;6.498;0.1109;6.498;6.775;6.561;5.637;4.751;0;337.1;336.6;330.2;1004;1016;14.92;
1623708000.00000;7.019;0.1165;7.026;7.107;6.665;5.752;4.655;0;336.3;336.2;330.6;1004;1016;14.87;
1623708600.00000;6.528;0.09882;6.527;6.436;6.112;4.979;3.977;0;338.4;339.3;334.9;1004;1016;14.84;
1623709200.00000;6.614;0.1185;6.607;6.523;6.061;5.025;4.162;0;337;336.4;331;1004;1016;14.77;
1623709800.00000;6.404;0.09209;6.381;6.269;5.71;4.598;3.555;0;340.9;345.6;341.1;1004;1016;14.71;
1623710400.00000;6.762;0.1181;6.761;6.77;6.675;5.731;4.46;0;339.7;341.1;336.3;1004;1016;14.63;
1623711000.00000;6.727;0.1092;6.724;6.653;6.39;5.306;4.351;0;343.5;349.7;347.9;1004;1016;14.57;
1623711600.00000;6.501;0.1139;6.493;6.39;6.107;5.377;4.198;0;339.2;341;335;1004;1016;14.49;
1623712200.00000;6.032;0.061;6.02;5.952;5.668;4.675;3.629;0;337;342.8;338.4;1004;1016;14.51;
1623712800.00000;6.306;0.09787;6.303;6.11;5.574;4.717;3.889;0;338;341.5;335;1004;1016;14.44;
1623713400.00000;6.206;0.0811;6.192;5.661;4.931;4.134;3.414;0;341.2;346.5;342.1;1004;1016;14.37;
1623714000.00000;6.363;0.07464;6.333;6.231;5.976;5.141;4.119;0;345.4;349.2;345.2;1004;1016;14.27;
1623714600.00000;6.472;0.0896;6.457;6.175;5.728;4.787;3.924;0;348.7;353.7;350.4;1004;1016;14.19;
1623715200.00000;6.192;0.08285;6.19;6.064;5.823;4.901;3.884;0;352.1;353.6;350;1004;1016;14.11;
1623715800.00000;5.632;0.0626;5.613;5.508;5.065;4.086;3.21;0;354.6;356.7;353.4;1004;1015;14.09;
1623716400.00000;5.592;0.09334;5.56;5.384;5.054;4.245;3.253;0;349;349.3;346;1004;1016;14.01;
1623717000.00000;5.24;0.07491;5.208;5.226;5.054;4.457;3.405;0;342.9;345.5;340.5;1004;1016;14.04;
1623717600.00000;5.15;0.07121;5.103;5.247;5.222;4.585;3.433;0;344.7;344;339.2;1004;1016;14.03;
1623718200.00000;4.662;0.0243;4.632;4.298;4.103;3.461;2.87;0;347.3;346.9;342.2;1004;1016;14.04;
1623718800.00000;4.49;0.05514;4.46;4.288;3.909;2.987;2.365;0;347.2;353.5;351.6;1004;1016;14.02;
1623719400.00000;4.625;0.04226;4.595;4.544;4.235;3.533;2.807;0;346.4;352.1;348;1004;1016;14;
1623720000.00000;4.91;0.05932;4.876;4.794;4.598;3.63;2.846;0;345.4;349.4;342.7;1004;1016;14.05;
1623720600.00000;5.988;0.09287;5.984;5.837;5.367;4.649;3.642;0;335.3;340;335.4;1004;1016;14.09;
1623721200.00000;6.507;0.1152;6.513;6.438;6.195;5.183;4.146;0;333.7;335;329.7;1004;1016;14.04;
1623721800.00000;6.207;0.09313;6.201;6.054;5.798;4.95;3.678;0;339;342.5;337.9;1004;1016;14.04;
1623722400.00000;6.117;0.06906;6.105;5.857;5.358;4.42;3.421;0;347.7;351.2;345.4;1004;1016;14.03;
1623723000.00000;5.702;0.07797;5.656;5.566;5.483;4.815;3.821;0;348.6;351.5;346.2;1004;1016;13.95;
1623723600.00000;5.983;0.07777;5.953;5.976;5.748;4.757;3.885;0;350.1;354.5;350.3;1004;1016;13.92;
1623724200.00000;5.377;0.04731;5.345;5.099;4.56;3.894;3.066;0;350.3;355.1;349.1;1004;1016;13.89;
1623724800.00000;5.361;0.07241;5.353;5.436;5.157;4.364;3.337;0;350.7;347.7;344.5;1004;1016;13.87;
1623725400.00000;5.745;0.08196;5.713;5.464;5.043;4.365;3.557;0;349.4;353;348.9;1004;1016;13.83;
1623726000.00000;5.5;0.0705;5.482;5.512;5.202;4.315;3.531;0;349.1;350.8;346.8;1004;1016;13.8;
1623726600.00000;4.977;0.03299;4.932;4.718;4.209;3.685;3.084;0;356.6;0.1973;354.5;1004;1016;13.79;
1623727200.00000;3.599;0.01539;3.539;3.472;3.316;3.051;2.532;0;9.683;13.75;13.76;1004;1016;13.76;
1623727800.00000;3.198;0.04501;3.147;3.13;2.926;2.567;1.986;0;3.923;12.25;11.24;1005;1016;13.75;
1623728400.00000;4.134;0.02589;4.067;4.017;3.767;3.283;2.592;0;357.6;5.962;2.764;1005;1017;13.75;
1623729000.00000;3.86;0.01084;3.818;3.687;3.537;3.098;2.425;0;1.955;12.83;10.64;1005;1016;13.73;
1623729600.00000;4.024;0.03985;3.955;3.828;3.485;3.054;2.492;0;3.284;14.77;13.16;1005;1017;13.72;
1623730200.00000;3.273;0.0279;3.204;2.966;2.725;2.523;2.159;0;0.5392;11.73;6.832;1005;1017;13.75;
1623730800.00000;3.153;0.01038;3.088;2.938;2.918;2.883;2.418;0;5.518;23.33;21.83;1005;1017;13.76;
1623731400.00000;2.939;0.0216;2.85;2.733;2.687;2.518;2.033;0;8.858;16.65;11.36;1005;1017;13.79;
1623732000.00000;2.671;-0.006388;2.616;2.776;2.747;2.544;2.122;0;7.025;17.57;14.51;1005;1017;13.82;
1623732600.00000;2.849;0.001805;2.786;2.788;2.783;2.554;2.164;0;1.585;19.82;18.46;1005;1017;13.84;
1623733200.00000;3.44;0.01833;3.38;3.168;2.846;2.4;1.969;0;351.7;0.4086;356.7;1005;1017;13.93;
1623733800.00000;3.411;0.02376;3.38;3.38;2.985;2.492;1.991;0;359.8;3.097;359.1;1005;1017;14.01;
1623734400.00000;3.324;0.04129;3.265;3.23;2.967;2.661;2.254;0;353.2;3.821;1.597;1005;1017;14.16;
1623735000.00000;3.014;0.006978;2.956;2.781;2.736;2.394;2.166;0;352.2;358.7;352.9;1005;1017;14.31;
1623735600.00000;2.644;0.007958;2.619;2.374;2.214;2.008;1.764;0;354;358.7;351.1;1005;1017;14.33;
1623736200.00000;3.647;0.01541;3.602;3.368;3.16;2.918;2.38;0;341.2;352.4;349;1006;1018;14.36;
1623736800.00000;5.01;0.06906;5.001;4.933;4.89;4.667;3.952;0;329.5;335.8;332.6;1006;1018;14.29;
1623737400.00000;5.193;0.07189;5.174;5.007;4.659;4.047;3.545;0;324.9;332.3;328.1;1006;1018;14.26;
1623738000.00000;4.986;0.05052;4.971;4.993;4.931;4.323;3.73;0;332.9;342.2;337.3;1006;1018;14.33;
1623738600.00000;4.728;0.08281;4.654;4.489;4.569;4.261;3.673;0;323.2;333.7;329.9;1006;1018;14.52;
1623739200.00000;5.116;0.08127;4.79;4.882;4.739;4.386;4.014;0;319.9;322.8;318;1006;1018;14.45;
1623739800.00000;5.486;0.08433;5.05;5.049;4.871;4.484;4.102;0;311.6;315.6;312.3;1006;1018;14.43;
1623740400.00000;5.417;0.1036;5.035;5.173;4.943;4.68;4.181;0;314;311;306.4;1006;1018;14.23;
1623741000.00000;4.732;0.04422;4.582;4.461;4.042;3.955;3.597;0;321.1;327.1;322.2;1006;1018;14.37;
1623741600.00000;5.61;0.07929;5.584;5.513;5.189;4.663;4.068;0;331.2;340.1;335;1006;1018;14.53;
1623742200.00000;5.855;0.06469;5.835;5.947;5.639;4.851;3.928;0;330.1;343;340.9;1006;1018;14.57;
1623742800.00000;6.175;0.07221;6.093;5.956;5.543;4.852;4.323;0;321.7;326.5;323.4;1006;1018;14.49;
1623743400.00000;5.72;0.1019;5.691;5.424;5.167;4.94;4.434;0;327.8;326;319.8;1006;1018;14.6;
1623744000.00000;4.526;0.05943;4.34;4.302;4.393;4.35;4.013;0;317.7;325.2;321.5;1006;1018;14.89;
1623744600.00000;5.364;0.1021;5.168;5.115;4.701;4.315;3.905;0;314.8;314.3;309.2;1006;1018;14.79;
1623745200.00000;4.571;0.08857;4.546;4.502;4.437;4.288;3.793;0;327.8;328.6;323.6;1007;1018;14.7;
1623745800.00000;4.66;0.04588;4.636;4.426;4.101;3.973;3.68;0;336.9;347.9;345.2;1007;1019;14.84;
1623746400.00000;4.457;0.04969;4.398;4.584;4.488;4.33;4.046;0;324.3;322.2;315.3;1007;1019;15.17;
1623747000.00000;4.809;0.07969;4.721;4.726;4.545;4.187;3.6;0;325.6;333.9;328.6;1007;1019;15.12;
1623747600.00000;4.923;0.05536;4.91;5;4.82;4.449;3.985;0;339.3;346.9;343.4;1007;1019;15.1;
1623748200.00000;4.783;0.06118;4.753;4.586;4.556;4.678;4.4;0;333.1;332.5;325.6;1007;1019;15.2;
1623748800.00000;4.56;0.07883;4.528;4.517;4.378;4.151;3.847;0;328.8;339.3;333.6;1007;1019;15.38;
1623749400.00000;5.032;0.07167;4.994;4.789;4.691;4.621;4.144;0;329.7;330;324.7;1007;1019;15.56;
1623750000.00000;5.14;0.08257;5.03;5.131;5.056;4.944;4.577;0;322.7;325.2;319.7;1007;1019;15.56;
1623750600.00000;5.41;0.09943;5.337;5.308;4.995;4.772;4.294;0;325.6;328.2;321.5;1007;1019;15.33;
1623751200.00000;5.987;0.06869;5.944;5.866;5.425;4.887;4.289;0;331.2;335.1;330.8;1007;1019;15.27;
1623751800.00000;5.769;0.08398;5.645;5.622;5.381;5.169;4.739;0;322.7;319.3;314.3;1007;1019;15.29;
1623752400.00000;5.786;0.08588;5.657;5.539;5.349;4.923;4.292;0;327.3;330.4;324.4;1007;1019;15.43;
1623753000.00000;5.696;0.1017;5.654;5.782;5.669;5.632;5.086;0;328.1;332.8;328.6;1007;1019;15.34;
1623753600.00000;5.886;0.1172;5.818;5.849;5.673;5.418;5.039;0;319.5;321.6;315.5;1007;1019;15.38;
1623754200.00000;6.062;0.1016;6.048;5.766;5.825;5.586;5.162;0;328.9;333.5;328.6;1007;1019;15.37;
1623754800.00000;6.122;0.1139;6.114;6.075;6.066;5.504;4.871;0;332.6;334.7;329.5;1007;1019;15.35;
1623755400.00000;6.457;0.1048;6.357;6.521;6.438;6.125;5.566;0;323.2;328.1;323.1;1007;1019;15.36;
1623756000.00000;6.274;0.1054;6.171;6.124;6.013;5.582;4.771;0;322.5;326.1;321;1007;1019;15.36;
1623756600.00000;6.429;0.09947;6.452;6.358;6.344;6.131;5.566;0;332.4;335;330.3;1007;1019;15.28;
1623757200.00000;6.384;0.1091;6.379;6.272;6.058;6.027;5.276;0;331.9;338.4;332.6;1007;1019;15.18;
1623757800.00000;6.243;0.1197;6.236;6.371;6.383;6.165;5.459;0;330.9;335.4;329.1;1007;1019;15.24;
1623758400.00000;6.401;0.1189;6.418;6.347;6.193;5.834;5.154;0;332.7;335.8;330.7;1007;1019;15.27;
1623759000.00000;6.22;0.08654;6.226;6.107;6.025;5.69;5.077;0;329.6;332.3;328.3;1007;1019;15.3;
1623759600.00000;5.826;0.1192;5.809;6.082;6.004;5.736;5.057;0;329.8;336.8;333.6;1007;1019;15.33;
1623760200.00000;6.302;0.1007;6.31;6.354;6.108;5.775;5.233;0;332;339.6;332.9;1007;1019;15.38;
1623760800.00000;6.517;0.09627;6.523;6.5;6.334;6.11;5.374;0;332.7;337.1;331.9;1007;1019;15.34;
1623761400.00000;6.57;0.09007;6.579;6.604;6.531;6.11;5.448;0;331.2;338.4;334.6;1007;1019;15.43;
1623762000.00000;6.299;0.0971;6.293;6.303;6.29;6.087;5.497;0;333.2;338.6;333.4;1007;1019;15.36;
1623762600.00000;6.551;0.06451;6.542;6.504;6.265;5.999;5.423;0;333.7;340.4;333.5;1007;1019;15.35;
1623763200.00000;6.699;0.07754;6.699;6.747;6.612;6.244;5.596;0;332.1;333.4;327.9;1007;1019;15.29;
1623763800.00000;6.889;0.1003;6.892;6.894;6.761;6.48;5.853;0;331.7;331.4;326.2;1007;1019;15.23;
1623764400.00000;6.769;0.1019;6.772;6.655;6.692;6.542;5.625;0;333.6;335.6;331.1;1007;1019;15.31;
1623765000.00000;6.417;0.0936;6.418;6.486;6.393;6.013;5.206;0;333.2;339.4;334.9;1007;1018;15.34;
1623765600.00000;5.929;0.1041;5.922;6.025;5.992;5.858;5.223;0;333.8;337;331.7;1006;1018;15.41;
1623766200.00000;5.907;0.07871;5.911;6.05;6.251;6.024;5.466;0;334.3;336.2;330.3;1006;1018;15.48;
1623766800.00000;5.751;0.09824;5.73;5.734;5.612;5.347;4.902;0;332.9;334.2;327;1006;1018;15.52;
1623767400.00000;5.909;0.09707;5.926;5.883;5.688;5.539;5.216;0;336.3;336.8;331;1006;1018;15.59;
1623768000.00000;5.342;0.09822;5.316;5.383;5.499;5.449;4.89;0;335.6;337.5;331.9;1006;1018;15.54;
1623768600.00000;5.535;0.09399;5.528;5.369;5.034;5.03;4.576;0;335;336.3;329.7;1006;1018;15.62;
1623769200.00000;5.301;0.09819;5.284;5.2;5.179;4.992;4.544;0;331.7;335;330;1006;1018;15.65;
1623769800.00000;5.13;0.107;5.112;5.169;5.07;4.861;4.504;0;331.4;330.4;324.4;1006;1018;15.81;
1623770400.00000;4.968;0.1128;4.931;5.031;5.06;4.897;4.438;0;334.9;333.8;326.8;1006;1018;15.91;
1623771000.00000;5.225;0.1079;5.21;5.151;5.098;4.942;4.533;0;335.7;334.1;327.7;1006;1018;15.89;
1623771600.00000;5.168;0.09225;5.151;5.087;5.059;4.898;4.524;0;332.3;332.1;325.6;1006;1018;15.92;
1623772200.00000;4.743;0.1035;4.713;4.845;4.772;4.653;4.149;0;336;338.7;333.3;1006;1018;16.04;
1623772800.00000;4.678;0.08254;4.649;4.73;4.707;4.553;4.208;0;334.6;334.7;329.7;1006;1018;16.04;
1623773400.00000;4.823;0.08772;4.809;5.002;5.02;4.821;4.35;0;333.5;335.9;331.3;1006;1018;16.13;
1623774000.00000;5.123;0.08192;5.108;5.039;5.056;4.768;4.247;0;335.2;336.1;331.6;1006;1018;15.98;
1623774600.00000;5.378;0.1085;5.353;5.291;5.045;4.763;4.343;0;334.8;329.8;323.7;1006;1018;15.94;
1623775200.00000;5.243;0.1015;5.23;5.228;5.019;4.73;4.375;0;337.3;338.1;333;1006;1018;15.97;
1623775800.00000;5.236;0.07942;5.211;5.293;5.037;4.678;4.157;0;336.3;329.6;324.7;1006;1018;15.97;
1623776400.00000;5.048;0.09088;5.021;5.019;4.767;4.571;4.021;0;337.5;339.2;333.4;1006;1018;16.05;
1623777000.00000;4.786;0.08087;4.762;4.541;4.345;4.191;3.722;0;339.8;338;331.7;1006;1018;16.06;
1623777600.00000;4.786;0.08506;4.756;4.805;4.667;4.247;3.793;0;336.6;335.2;331.5;1006;1018;16;
1623778200.00000;4.235;0.06874;4.194;4.186;4.119;3.787;3.424;0;341.4;343.9;336.5;1006;1017;15.93;
1623778800.00000;4.506;0.08366;4.488;4.299;4.083;3.846;3.348;0;337.3;333.7;328.9;1005;1017;15.88;
1623779400.00000;3.966;0.09052;3.931;3.934;3.83;3.706;3.286;0;338.1;329.5;323.7;1005;1017;15.93;
1623780000.00000;2.715;0.05321;2.676;2.707;2.584;2.335;2.074;0;357.8;359.2;358;1005;1017;16.09;
1623780600.00000;3.101;0.07304;3.055;3.154;3.064;2.749;2.56;0;353.5;355.4;351.4;1005;1017;16.13;
1623781200.00000;3.457;0.05576;3.408;3.44;3.427;2.959;2.529;0;349.5;349.7;344.5;1005;1017;15.95;
1623781800.00000;3.806;0.07741;3.77;3.722;3.722;3.617;3.215;0;347;338.7;330.7;1005;1017;15.78;
1623782400.00000;3.597;0.07104;3.554;3.702;3.735;3.411;2.746;0;353.1;350.6;345.4;1005;1017;15.64;
1623783000.00000;3.694;0.08174;3.661;3.507;3.235;2.885;2.279;0;5.3;354.5;349.3;1005;1017;15.53;
1623783600.00000;3.386;0.04907;3.337;3.221;2.859;2.407;1.815;0;6.21;358.2;353.2;1005;1017;15.43;
1623784200.00000;3.132;0.07535;3.077;3.103;2.968;2.728;2.198;0;5.326;354.6;348.3;1005;1017;15.36;
1623784800.00000;3.3;0.03148;3.254;3.189;3.098;2.582;2.005;0;2.85;351.5;345.8;1005;1017;15.25;
1623785400.00000;3.231;0.07303;3.178;3.179;3.195;2.944;2.242;0;3.503;358.9;351.7;1005;1017;15.12;
1623786000.00000;3.524;0.05792;3.472;3.511;3.405;3.116;2.544;0;3.873;2.057;354.9;1005;1017;14.96;
1623786600.00000;3.228;0.03437;3.156;3.242;3.286;3.248;2.618;0;17.01;16.83;13.15;1005;1017;14.82;
1623787200.00000;3.201;0.0252;3.124;3.134;3.15;2.642;2.11;0;14.23;15.07;9.595;1005;1017;14.7;
1623787800.00000;2.894;0.01776;2.804;2.746;2.774;2.608;2.305;0;20.19;28.76;20.4;1005;1017;14.61;
1623788400.00000;3.677;0.05443;3.591;3.543;3.289;3.073;2.569;0;20.2;29.9;29.72;1005;1017;14.44;
1623789000.00000;3.101;0.008662;3.024;2.901;2.821;2.529;2.256;0;36.39;53.5;52.83;1005;1017;14.31;
1623789600.00000;3.338;0.0423;3.266;3.183;2.943;2.565;2.248;0;29.02;33.98;30.56;1005;1017;14.21;
1623790200.00000;3.43;0.0468;3.324;2.977;2.778;2.516;2.298;0;44.57;40.98;37.78;1005;1017;14.13;
1623790800.00000;3.421;0.007227;3.33;3.265;2.997;2.387;2.147;0;52.83;58.89;57.42;1005;1017;14.05;
1623791400.00000;2.901;0.005966;2.787;2.293;2.036;1.887;1.662;0;59.35;75.41;75.63;1005;1017;13.93;
1623792000.00000;3.701;0.02008;3.606;3.466;3.09;2.363;2.058;0;52.47;52.22;46.41;1005;1017;13.88;
1623792600.00000;3.5;0.03123;3.419;3.126;2.589;2.319;1.837;0;46.19;48.01;43.72;1005;1017;13.88;
1623793200.00000;3.668;0.05278;3.575;3.561;3.12;2.262;1.959;0;50.92;55.17;50.76;1005;1017;13.78;
1623793800.00000;3.496;0.05523;3.405;3.486;2.801;2.138;1.749;0;45.49;40.99;33.54;1005;1017;13.83;
1623794400.00000;3.787;0.06734;3.696;3.831;3.519;2.591;2.133;0;55.41;62.8;63.38;1005;1017;13.8;
1623795000.00000;3.772;0.07258;3.672;3.492;2.788;2.005;1.698;0;66.28;86.52;94.39;1005;1017;13.65;
1623795600.00000;3.775;0.07396;3.68;3.654;2.218;1.335;1.234;0;60.31;84.25;102.6;1005;1017;13.64;
1623796200.00000;4.047;0.07548;3.953;3.86;3.679;2.359;1.578;0;59.56;54.11;48.17;1005;1016;13.74;
1623796800.00000;4.2;0.0961;4.113;3.654;3.125;2.015;1.703;0;70.57;77.01;73.78;1005;1016;13.74;
1623797400.00000;3.927;0.07933;3.825;3.325;2.362;1.628;1.531;0;69.76;70.71;60.23;1005;1016;13.68;
1623798000.00000;4.021;0.0862;3.924;3.737;3.31;2.23;1.939;0;69.17;68.23;59.9;1005;1016;13.64;
1623798600.00000;4.132;0.08717;4.039;3.824;3.358;2.067;1.747;0;74.72;75.12;68.89;1004;1016;13.7;
1623799200.00000;4.317;0.08704;4.22;4.131;2.567;1.527;1.46;0;77.09;84.79;97.39;1004;1016;13.65;
1623799800.00000;4.373;0.09428;4.277;4.337;2.889;1.545;1.342;0;77.39;80.88;91.01;1004;1016;13.62;
1623800400.00000;4.399;0.08985;4.302;4.355;2.94;1.604;1.458;0;79.84;80.55;82.25;1004;1016;13.55;
1623801000.00000;4.658;0.07103;4.563;4.6;3.069;1.859;1.573;0;83.23;91.66;91.53;1004;1016;13.51;
